STATION,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyWindSpeed
CENTRL,2021/06/09 01:00:00,72,0.0,84,5
CENTRL,2021/06/09 01:24:00,73,0.0,84,3
CENTRL,2021/06/09 01:54:00,73,0.00,84,0
CENTRL,2021/06/09 02:46:00,73,0.0,84,3
CENTRL,2021/06/09 02:54:00,73,0.0,84,0
CENTRL,2021/06/09 03:01:00,73,0.0,84,0
CENTRL,2021/06/09 03:36:00,72,0.0,87,0
CENTRL,2021/06/09 03:54:00,72,0.00,87,3
CENTRL,2021/06/09 04:00:00,72,0.0,87,3
CENTRL,2021/06/09 04:28:00,73,0.0,84,5
CENTRL,2021/06/09 04:54:00,73,0.00,87,6
CENTRL,2021/06/09 05:01:00,73,0.0,87,5
CENTRL,2021/06/09 05:54:00,73,0.00,84,7
CENTRL,2021/06/09 06:28:00,73,0.0,84,8
CENTRL,2021/06/09 06:52:00,73,0.0,83,5
CENTRL,2021/06/09 06:54:00,74,0.00,85,5
CENTRL,2021/06/09 07:00:00,74,0.0,85,5
CENTRL,2021/06/09 07:54:00,75,0.00,82,7
CENTRL,2021/06/09 08:54:00,76,0.00,79,7
CENTRL,2021/06/09 09:54:00,76,0.00,79,5
CENTRL,2021/06/09 10:00:00,76,0.0,79,5
CENTRL,2021/06/09 10:54:00,77,0.00,79,6
CENTRL,2021/06/09 11:54:00,79,0.00,74,5
CENTRL,2021/06/09 12:54:00,79,0.00,74,6
CENTRL,2021/06/09 13:00:00,79,0.0,74,6
CENTRL,2021/06/09 13:54:00,84,0.00,67,0
CENTRL,2021/06/09 14:25:00,83,0.0,67,0
CENTRL,2021/06/09 14:54:00,86,0.00,61,7
CENTRL,2021/06/09 15:14:00,84,0.0,65,8
CENTRL,2021/06/09 15:54:00,85,0.00,63,8
CENTRL,2021/06/09 16:00:00,85,0.0,63,8
CENTRL,2021/06/09 16:54:00,86,0.00,53,6
CENTRL,2021/06/09 17:54:00,83,0.00,57,9
CENTRL,2021/06/09 18:54:00,81,0.00,53,8
CENTRL,2021/06/09 19:00:00,81,0.0,53,8
CENTRL,2021/06/09 19:54:00,77,0.00,58,3
CENTRL,2021/06/09 20:54:00,73,0.00,64,6
CENTRL,2021/06/09 21:54:00,71,0.00,63,6
CENTRL,2021/06/09 22:00:00,71,0.0,63,6
CENTRL,2021/06/09 22:54:00,67,0.00,73,0
CENTRL,2021/06/09 23:54:00,64,0.00,78,0
CENTRL,2021/06/10 00:54:00,63,0.00,75,0
CENTRL,2021/06/10 01:00:00,63,0.0,75,0
CENTRL,2021/06/10 01:54:00,61,0.00,78,0
CENTRL,2021/06/10 02:54:00,59,0.00,78,0
CENTRL,2021/06/10 03:54:00,57,0.00,81,0
CENTRL,2021/06/10 04:00:00,57,0.0,81,0
CENTRL,2021/06/10 04:54:00,57,0.00,81,0
CENTRL,2021/06/10 05:54:00,61,0.00,81,0
CENTRL,2021/06/10 06:54:00,66,0.00,70,0
CENTRL,2021/06/10 07:00:00,66,0.0,70,0
CENTRL,2021/06/10 07:54:00,70,0.00,59,0
CENTRL,2021/06/10 08:54:00,73,0.00,55,0
CENTRL,2021/06/10 09:54:00,75,0.00,50,5
CENTRL,2021/06/10 10:00:00,75,0.0,50,5
CENTRL,2021/06/10 10:54:00,77,0.00,43,3
CENTRL,2021/06/10 11:54:00,79,0.00,41,7
CENTRL,2021/06/10 12:54:00,81,0.00,30,8
CENTRL,2021/06/10 13:00:00,81,0.0,30,8
CENTRL,2021/06/10 13:54:00,82,0.00,29,5
CENTRL,2021/06/10 14:54:00,82,0.00,28,8
CENTRL,2021/06/10 15:54:00,82,0.00,26,6
CENTRL,2021/06/10 16:54:00,82,0.00,24,8
CENTRL,2021/06/10 17:54:00,80,0.00,23,5
CENTRL,2021/06/10 18:54:00,78,0.00,33,0
CENTRL,2021/06/10 19:00:00,78,0.0,33,0
CENTRL,2021/06/10 19:54:00,71,0.00,51,7
CENTRL,2021/06/10 20:54:00,70,0.00,49,0
CENTRL,2021/06/10 21:54:00,66,0.00,59,0
CENTRL,2021/06/10 22:00:00,66,0.0,59,0
CENTRL,2021/06/10 22:54:00,63,0.00,68,0
CENTRL,2021/06/10 23:54:00,62,0.00,73,3
CENTRL,2021/06/11 00:54:00,59,0.00,78,6
CENTRL,2021/06/11 01:00:00,59,0.0,78,6
CENTRL,2021/06/11 01:54:00,58,0.00,75,5
CENTRL,2021/06/11 02:54:00,58,0.00,75,5
CENTRL,2021/06/11 03:54:00,58,0.00,70,3
CENTRL,2021/06/11 04:00:00,58,0.0,70,3
CENTRL,2021/06/11 04:54:00,58,0.00,72,0
CENTRL,2021/06/11 05:54:00,60,0.00,72,0
CENTRL,2021/06/11 06:54:00,65,0.00,68,3
CENTRL,2021/06/11 07:00:00,65,0.0,68,3
CENTRL,2021/06/11 07:54:00,69,0.00,59,7
CENTRL,2021/06/11 08:54:00,68,0.00,61,5
CENTRL,2021/06/11 09:54:00,71,0.00,55,3
CENTRL,2021/06/11 10:00:00,71,0.0,55,3
CENTRL,2021/06/11 10:54:00,70,0.00,64,7
CENTRL,2021/06/11 11:54:00,75,0.00,55,6
CENTRL,2021/06/11 12:54:00,80,0.00,47,3
CENTRL,2021/06/11 13:00:00,80,0.0,47,3
CENTRL,2021/06/11 13:54:00,79,0.00,47,3
CENTRL,2021/06/11 14:54:00,78,0.00,54,6
CENTRL,2021/06/11 15:54:00,79,0.00,52,6
CENTRL,2021/06/11 16:00:00,79,0.0,52,6
CENTRL,2021/06/11 16:54:00,79,0.00,50,6
CENTRL,2021/06/11 17:54:00,77,0.00,54,6
CENTRL,2021/06/11 18:54:00,75,0.00,55,3
CENTRL,2021/06/11 19:00:00,75,0.0,55,3
CENTRL,2021/06/11 19:54:00,74,0.0,57,0
CENTRL,2021/06/11 20:54:00,70,0.0,73,3
CENTRL,2021/06/11 21:54:00,70,0.00,71,0
CENTRL,2021/06/11 22:00:00,70,0.0,71,0
CENTRL,2021/06/11 22:54:00,69,0.0,70,0
CENTRL,2021/06/11 23:54:00,68,0.0,76,0
CENTRL,2021/06/12 00:54:00,68,0.01,81,3
CENTRL,2021/06/12 01:00:00,68,0.0,81,3
CENTRL,2021/06/12 01:18:00,68,0.0,81,0
CENTRL,2021/06/12 01:54:00,67,0.0,87,3
CENTRL,2021/06/12 02:42:00,66,0.01,87,0
CENTRL,2021/06/12 02:54:00,65,0.01,87,5
CENTRL,2021/06/12 03:47:00,64,0.0,90,5
CENTRL,2021/06/12 03:54:00,64,0.0,87,6
CENTRL,2021/06/12 04:00:00,64,0.0,87,6
CENTRL,2021/06/12 04:44:00,63,0.0,87,7
CENTRL,2021/06/12 04:54:00,63,0.0,87,7
CENTRL,2021/06/12 05:22:00,63,0.0,87,5
CENTRL,2021/06/12 05:54:00,64,0.0,84,3
CENTRL,2021/06/12 06:54:00,65,0.00,81,7
CENTRL,2021/06/12 07:00:00,65,0.0,81,7
CENTRL,2021/06/12 07:54:00,68,0.00,73,8
CENTRL,2021/06/12 08:54:00,71,0.00,66,8
CENTRL,2021/06/12 09:54:00,73,0.00,59,
CENTRL,2021/06/12 09:57:00,73,0.0,59,6
CENTRL,2021/06/12 10:00:00,73,0.0,59,0
CENTRL,2021/06/12 10:54:00,74,0.00,54,10
CENTRL,2021/06/12 11:54:00,77,0.00,48,7
CENTRL,2021/06/12 12:54:00,79,0.00,39,9
CENTRL,2021/06/12 13:00:00,79,0.0,39,9
CENTRL,2021/06/12 13:54:00,80,0.00,38,5
CENTRL,2021/06/12 14:54:00,81,0.00,33,0
CENTRL,2021/06/12 15:54:00,81,0.00,37,7
CENTRL,2021/06/12 16:00:00,81,0.0,37,7
CENTRL,2021/06/12 16:54:00,81,0.00,35,7
CENTRL,2021/06/12 17:54:00,78,0.00,43,9
CENTRL,2021/06/12 18:54:00,75,0.00,41,9
CENTRL,2021/06/12 19:00:00,75,0.0,41,9
CENTRL,2021/06/12 19:54:00,71,0.00,46,6
CENTRL,2021/06/12 20:54:00,68,0.00,53,0
CENTRL,2021/06/12 21:54:00,65,0.00,61,0
CENTRL,2021/06/12 22:00:00,65,0.0,61,0
CENTRL,2021/06/12 22:54:00,64,0.00,65,3
CENTRL,2021/06/12 23:54:00,62,0.00,70,5
CENTRL,2021/06/13 00:54:00,61,0.00,70,3
CENTRL,2021/06/13 01:00:00,61,0.0,70,3
CENTRL,2021/06/13 01:54:00,61,0.00,72,0
CENTRL,2021/06/13 02:54:00,61,0.00,75,0
CENTRL,2021/06/13 03:54:00,60,0.00,78,3
CENTRL,2021/06/13 04:00:00,60,0.0,78,3
CENTRL,2021/06/13 04:54:00,59,0.00,78,3
CENTRL,2021/06/13 05:54:00,61,0.00,78,3
CENTRL,2021/06/13 06:54:00,67,0.00,68,3
CENTRL,2021/06/13 07:00:00,67,0.0,68,3
CENTRL,2021/06/13 07:54:00,71,0.00,61,0
CENTRL,2021/06/13 08:54:00,74,0.00,57,5
CENTRL,2021/06/13 09:54:00,79,0.00,47,0
CENTRL,2021/06/13 10:00:00,79,0.0,47,0
CENTRL,2021/06/13 10:54:00,81,0.00,37,0
CENTRL,2021/06/13 11:54:00,83,0.00,33,6
CENTRL,2021/06/13 12:54:00,83,0.00,38,7
CENTRL,2021/06/13 13:00:00,83,0.0,38,7
CENTRL,2021/06/13 13:54:00,84,0.00,34,5
CENTRL,2021/06/13 14:54:00,86,0.00,30,5
CENTRL,2021/06/13 15:54:00,85,0.00,32,5
CENTRL,2021/06/13 16:00:00,85,0.0,32,5
CENTRL,2021/06/13 16:54:00,86,0.00,32,5
CENTRL,2021/06/13 17:54:00,81,0.00,38,6
CENTRL,2021/06/13 18:54:00,80,0.00,39,5
CENTRL,2021/06/13 19:00:00,80,0.0,39,5
CENTRL,2021/06/13 19:54:00,78,0.00,43,5
CENTRL,2021/06/13 20:54:00,75,0.00,52,5
CENTRL,2021/06/13 21:54:00,77,0.00,58,11
CENTRL,2021/06/13 22:00:00,77,0.0,58,11
CENTRL,2021/06/13 22:17:00,78,0.0,58,14
CENTRL,2021/06/13 22:54:00,77,0.00,62,18
CENTRL,2021/06/13 23:43:00,74,0.02,74,14
CENTRL,2021/06/13 23:47:00,72,0.04,79,28
CENTRL,2021/06/13 23:54:00,66,0.27,78,28
CENTRL,2021/06/14 00:13:00,65,0.46,84,6
CENTRL,2021/06/14 00:23:00,65,0.61,87,6
CENTRL,2021/06/14 00:54:00,65,0.56,90,7
CENTRL,2021/06/14 01:00:00,65,0.0,90,7
CENTRL,2021/06/14 01:01:00,66,0.0,87,5
CENTRL,2021/06/14 01:34:00,65,0.0,87,0
CENTRL,2021/06/14 01:54:00,66,0.00,87,0
CENTRL,2021/06/14 02:54:00,66,0.00,87,5
CENTRL,2021/06/14 03:39:00,65,0.0,84,6
CENTRL,2021/06/14 03:54:00,64,0.00,90,3
CENTRL,2021/06/14 04:00:00,64,0.0,90,3
CENTRL,2021/06/14 04:54:00,66,0.00,87,3
CENTRL,2021/06/14 05:54:00,70,0.00,82,7
CENTRL,2021/06/14 06:54:00,70,0.00,76,8
CENTRL,2021/06/14 07:00:00,70,0.0,76,8
CENTRL,2021/06/14 07:54:00,73,0.00,64,10
CENTRL,2021/06/14 08:54:00,75,0.00,60,8
CENTRL,2021/06/14 09:54:00,76,0.00,56,9
CENTRL,2021/06/14 10:00:00,76,0.0,56,9
